animal_id,time_s,mv
102,0.411,0.106386
102,0.412,0.008075
102,0.413,-0.016529
102,0.414,-0.091314
102,0.415,-0.233065
102,0.416,-0.365492
102,0.417,-0.40306
102,0.418,-0.329001
102,0.419,-0.207372
102,0.42,-0.108511
102,0.421,-0.046274
102,0.422,-0.006937
102,0.423,0.014841
102,0.424,0.039816
102,0.425,0.106018
102,0.426,0.248289
102,0.427,0.490374
102,0.428,0.731346
102,0.429,0.717759
102,0.43,0.394945
102,0.431,0.067421
102,0.432,-0.028942
102,0.433,0.018582
102,0.434,0.043575
102,0.435,0.004113
102,0.436,-0.047126
102,0.437,-0.056051
102,0.438,-0.028023
102,0.439,-0.015969
102,0.44,-0.046474
102,0.441,-0.086364
102,0.442,-0.099739
102,0.443,-0.083896
102,0.444,-0.028923
102,0.445,0.089083
102,0.446,0.27901
102,0.447,0.531341
102,0.448,0.731886
102,0.449,0.65115
102,0.45,0.27864
102,0.451,-0.051666
102,0.452,-0.110814
102,0.453,-0.019511
102,0.454,0.021303
102,0.455,-0.042266
102,0.456,-0.13301
102,0.457,-0.156835
102,0.458,-0.104545
102,0.459,-0.048112
102,0.46,-0.040704
102,0.461,-0.060541
102,0.462,-0.066619
102,0.463,-0.045785
102,0.464,0.010552
102,0.465,0.090854
102,0.466,0.139299
102,0.467,0.135847
102,0.468,0.103753
102,0.469,0.003806
102,0.47,-0.158109
102,0.471,-0.225622
102,0.472,-0.138597
102,0.473,-0.045304
102,0.474,-0.052791
102,0.475,-0.083442
102,0.476,-0.014752
102,0.477,0.123606
102,0.478,0.166041
102,0.479,0.032378
102,0.48,-0.160906
102,0.481,-0.237937
102,0.482,-0.145986
102,0.483,0.024289
102,0.484,0.131177
102,0.485,0.058101
102,0.486,-0.181159
102,0.487,-0.364036
102,0.488,-0.28316
102,0.489,-0.057433
102,0.49,0.065796
102,0.491,0.074655
102,0.492,0.05768
102,0.493,-0.006484
102,0.494,-0.125688
102,0.495,-0.194833
102,0.496,-0.121895
102,0.497,0.024757
102,0.498,0.079534
102,0.499,-0.015002
102,0.5,-0.145623
102,0.501,-0.172107
102,0.502,-0.0717
102,0.503,0.070951
102,0.504,0.154167
102,0.505,0.113805
102,0.506,-0.0108
102,0.507,-0.052171
102,0.508,0.073591
102,0.509,0.196144
102,0.51,0.167744
102,0.511,0.096123
102,0.512,0.090635
102,0.513,0.084787
102,0.514,0.01453
102,0.515,-0.061881
102,0.516,-0.06582
102,0.517,-0.019502
102,0.518,-0.013482
102,0.519,-0.081047
102,0.52,-0.1527
102,0.521,-0.140316
102,0.522,-0.039263
102,0.523,0.075215
102,0.524,0.11792
102,0.525,0.039889
102,0.526,-0.10654
102,0.527,-0.145961
102,0.528,0.004607
102,0.529,0.165557
102,0.53,0.176394
102,0.531,0.131492
102,0.532,0.128041
102,0.533,0.092338
102,0.534,-0.03655
102,0.535,-0.181581
102,0.536,-0.229665
102,0.537,-0.169725
102,0.538,-0.092899
102,0.539,-0.073842
102,0.54,-0.087758
102,0.541,-0.06111
102,0.542,0.023991
102,0.543,0.116318
102,0.544,0.156155
102,0.545,0.110244
102,0.546,0.016902
102,0.547,0.009992
102,0.548,0.14172
102,0.549,0.245612
102,0.55,0.201517
102,0.551,0.129529
102,0.552,0.130267
102,0.553,0.128205
102,0.554,0.05755
102,0.555,-0.019169
102,0.556,-0.014836
102,0.557,0.05322
102,0.558,0.086186
102,0.559,0.031788
102,0.56,-0.054957
102,0.561,-0.08278
102,0.562,-0.028492
102,0.563,0.053701
102,0.564,0.097958
102,0.565,0.066806
102,0.566,-0.005392
102,0.567,0.007594
102,0.568,0.149342
102,0.569,0.252268
102,0.57,0.201935
102,0.571,0.120444
102,0.572,0.102488
102,0.573,0.063633
102,0.574,-0.065791
102,0.575,-0.212718
102,0.576,-0.255422
102,0.577,-0.169793
102,0.578,-0.054494
102,0.579,-0.010639
102,0.58,-0.029655
102,0.581,-0.029846
102,0.582,0.026949
102,0.583,0.1075
102,0.584,0.17261
102,0.585,0.216835
102,0.586,0.284812
102,0.587,0.440439
102,0.588,0.607556
102,0.589,0.578233
102,0.59,0.341822
102,0.591,0.137972
102,0.592,0.084854
102,0.593,0.063951
102,0.594,-0.028304
102,0.595,-0.139622
102,0.596,-0.161676
102,0.597,-0.082569
102,0.598,-0.003941
102,0.599,-0.006875
102,0.6,-0.055488
102,0.601,-0.059472
102,0.602,0.01091
102,0.603,0.110954
102,0.604,0.193943
102,0.605,0.251873
102,0.606,0.327614
102,0.607,0.48013
102,0.608,0.630908
102,0.609,0.579046
102,0.61,0.325208
102,0.611,0.115274
102,0.612,0.066034
102,0.613,0.057893
102,0.614,-0.007586
102,0.615,-0.077892
102,0.616,-0.060861
102,0.617,0.032854
102,0.618,0.092091
102,0.619,0.044959
102,0.62,-0.052773
102,0.621,-0.09085
102,0.622,-0.027251
102,0.623,0.102098
102,0.624,0.264053
102,0.625,0.448765
102,0.626,0.642963
102,0.627,0.816059
102,0.628,0.857014
102,0.629,0.63124
102,0.63,0.238933
102,0.631,-0.029626
102,0.632,-0.08496
102,0.633,-0.093416
102,0.634,-0.177816
102,0.635,-0.293456
102,0.636,-0.345173
102,0.637,-0.309107
102,0.638,-0.238138
102,0.639,-0.1848
102,0.64,-0.142635
102,0.641,-0.066689
102,0.642,0.055487
102,0.643,0.190808
102,0.644,0.319807
102,0.645,0.449755
102,0.646,0.591442
102,0.647,0.738873
102,0.648,0.787668
102,0.649,0.591511
102,0.65,0.241216
102,0.651,0.026689
102,0.652,0.034453
102,0.653,0.0797
102,0.654,0.000294
102,0.655,-0.189555
102,0.656,-0.364671
102,0.657,-0.417467
102,0.658,-0.347143
102,0.659,-0.23469
102,0.66,-0.134331
102,0.661,-0.030981
102,0.662,0.088602
102,0.663,0.199523
102,0.664,0.290516
102,0.665,0.380787
102,0.666,0.495845
102,0.667,0.638505
102,0.668,0.704092
102,0.669,0.539731
102,0.67,0.22334
102,0.671,0.026712
102,0.672,0.025422
102,0.673,0.050139
102,0.674,-0.020308
102,0.675,-0.152624
102,0.676,-0.267775
102,0.677,-0.319318
102,0.678,-0.298534
102,0.679,-0.226524
102,0.68,-0.126707
102,0.681,-0.005612
102,0.682,0.116025
102,0.683,0.200013
102,0.684,0.241567
102,0.685,0.276433
102,0.686,0.351756
102,0.687,0.490018
102,0.688,0.592069
102,0.689,0.48792
102,0.69,0.22782
102,0.691,0.070526
102,0.692,0.100338
102,0.693,0.15866
102,0.694,0.120651
102,0.695,0.014551
102,0.696,-0.074974
102,0.697,-0.105321
102,0.698,-0.091431
102,0.699,-0.067574
102,0.7,-0.04115
102,0.701,0.004735
102,0.702,0.061175
102,0.703,0.094734
102,0.704,0.105803
102,0.705,0.132593
102,0.706,0.215378
102,0.707,0.36755
102,0.708,0.507677
102,0.709,0.505102
102,0.71,0.375836
102,0.711,0.247251
102,0.712,0.128117
102,0.713,-0.063362
102,0.714,-0.292863
102,0.715,-0.403009
102,0.716,-0.308041
102,0.717,-0.113858
102,0.718,-0.008494
102,0.719,-0.055082
102,0.72,-0.135853
102,0.721,-0.106287
102,0.722,0.046117
102,0.723,0.218605
102,0.724,0.305163
102,0.725,0.27083
102,0.726,0.212195
102,0.727,0.312868
102,0.728,0.569642
102,0.729,0.712355
102,0.73,0.595515
102,0.731,0.377582
102,0.732,0.19525
102,0.733,0.009444
102,0.734,-0.198909
102,0.735,-0.3295
102,0.736,-0.289779
102,0.737,-0.133843
102,0.738,-0.017264
102,0.739,-0.015339
102,0.74,-0.05171
102,0.741,-0.03253
102,0.742,0.022087
102,0.743,0.036958
102,0.744,0.01291
102,0.745,0.036963
102,0.746,0.224884
102,0.747,0.623301
102,0.748,1.02529
102,0.749,1.080223
102,0.75,0.757994
102,0.751,0.375446
102,0.752,0.12639
102,0.753,-0.058056
102,0.754,-0.250597
102,0.755,-0.388711
102,0.756,-0.378719
102,0.757,-0.244266
102,0.758,-0.121354
102,0.759,-0.096469
102,0.76,-0.112766
102,0.761,-0.071266
102,0.762,0.038727
102,0.763,0.158056
102,0.764,0.254098
102,0.765,0.358125
102,0.766,0.563816
102,0.767,0.927397
102,0.768,1.251084
102,0.769,1.198549
102,0.77,0.769263
102,0.771,0.313485
102,0.772,0.049822
102,0.773,-0.081368
102,0.774,-0.165715
102,0.775,-0.186339
102,0.776,-0.118041
102,0.777,-0.022609
102,0.778,-0.002365
102,0.779,-0.074648
102,0.78,-0.143202
102,0.781,-0.109894
102,0.782,0.022698
102,0.783,0.17737
102,0.784,0.268786
102,0.785,0.204023
102,0.786,-0.075112
102,0.787,-0.472883
102,0.788,-0.755734
102,0.789,-0.747132
102,0.79,-0.471406
102,0.791,-0.111683
102,0.792,0.139058
102,0.793,0.202199
102,0.794,0.142654
102,0.795,0.091596
102,0.796,0.121471
102,0.797,0.192563
102,0.798,0.218731
102,0.799,0.170421
102,0.8,0.099549
102,0.801,0.059939
102,0.802,0.036307
102,0.803,-0.00982
102,0.804,-0.061005
102,0.805,-0.06135
102,0.806,0.031232
102,0.807,0.197593
102,0.808,0.304645
102,0.809,0.231517
102,0.81,0.065446
102,0.811,-0.018432
102,0.812,0.00511
102,0.813,0.048719
102,0.814,0.076802
102,0.815,0.126635
102,0.816,0.21591
102,0.817,0.294692
102,0.818,0.293814
102,0.819,0.204494
102,0.82,0.094578
102,0.821,0.029303
102,0.822,-0.002153
102,0.823,-0.047116
102,0.824,-0.12064
102,0.825,-0.226707
102,0.826,-0.379646
102,0.827,-0.550719
102,0.828,-0.650703
102,0.829,-0.601865
102,0.83,-0.412553
102,0.831,-0.173203
102,0.832,0.012909
102,0.833,0.097976
102,0.834,0.111994
102,0.835,0.121876
102,0.836,0.162742
102,0.837,0.207345
102,0.838,0.202097
102,0.839,0.137478
102,0.84,0.066233
102,0.841,0.033804
102,0.842,0.019473
102,0.843,-0.016063
102,0.844,-0.067625
102,0.845,-0.1284
102,0.846,-0.232092
102,0.847,-0.386343
102,0.848,-0.51782
102,0.849,-0.531661
102,0.85,-0.405099
102,0.851,-0.206086
102,0.852,-0.033753
102,0.853,0.057775
102,0.854,0.091972
102,0.855,0.131833
102,0.856,0.207231
102,0.857,0.274939
102,0.858,0.264673
102,0.859,0.172438
102,0.86,0.072446
102,0.861,0.022843
102,0.862,0.000413
102,0.863,-0.036501
102,0.864,-0.067641
102,0.865,-0.057473
102,0.866,-0.026784
102,0.867,-0.033605
102,0.868,-0.120117
102,0.869,-0.248002
102,0.87,-0.300638
102,0.871,-0.218461
102,0.872,-0.0675
102,0.873,0.058306
102,0.874,0.12357
102,0.875,0.143612
102,0.876,0.14417
102,0.877,0.131324
102,0.878,0.09532
102,0.879,0.043548
102,0.88,0.010162
102,0.881,0.012288
102,0.882,0.01282
102,0.883,-0.02823
102,0.884,-0.091897
102,0.885,-0.152329
102,0.886,-0.23744
102,0.887,-0.370244
102,0.888,-0.497891
102,0.889,-0.528084
102,0.89,-0.419185
102,0.891,-0.220769
102,0.892,-0.031827
102,0.893,0.074517
102,0.894,0.082606
102,0.895,0.017034
102,0.896,-0.073655
102,0.897,-0.133725
102,0.898,-0.133488
102,0.899,-0.080565
102,0.9,0.004617
102,0.901,0.090864
102,0.902,0.120104
102,0.903,0.051497
102,0.904,-0.089852
102,0.905,-0.259857
102,0.906,-0.441355
102,0.907,-0.600022
102,0.908,-0.660518
102,0.909,-0.569461
102,0.91,-0.354474
102,0.911,-0.110749
102,0.912,0.065207
102,0.913,0.139239
102,0.914,0.141538
102,0.915,0.109933
102,0.916,0.05724
102,0.917,-0.000873
102,0.918,-0.031571
102,0.919,-0.013659
102,0.92,0.047965
102,0.921,0.117402
102,0.922,0.126351
102,0.923,0.030857
102,0.924,-0.136383
102,0.925,-0.31757
102,0.926,-0.487346
102,0.927,-0.617405
102,0.928,-0.648698
102,0.929,-0.54139
102,0.93,-0.326489
102,0.931,-0.095013
102,0.932,0.06872
102,0.933,0.151592
102,0.934,0.202488
102,0.935,0.253164
102,0.936,0.272101
102,0.937,0.223891
102,0.938,0.137197
102,0.939,0.073891
102,0.94,0.06412
102,0.941,0.080346
102,0.942,0.053749
102,0.943,-0.053637
102,0.944,-0.195268
102,0.945,-0.30779
102,0.946,-0.392911
102,0.947,-0.473529
102,0.948,-0.521513
102,0.949,-0.479262
102,0.95,-0.333364
102,0.951,-0.145987
102,0.952,-0.000958
102,0.953,0.072369
102,0.954,0.103527
102,0.955,0.124088
102,0.956,0.132456
102,0.957,0.11814
102,0.958,0.092817
102,0.959,0.079132
102,0.96,0.084759
102,0.961,0.086095
102,0.962,0.03482
102,0.963,-0.079484
102,0.964,-0.182407
102,0.965,-0.201489
102,0.966,-0.176235
102,0.967,-0.2032
102,0.968,-0.296735
102,0.969,-0.366094
102,0.97,-0.329652
102,0.971,-0.210653
102,0.972,-0.097301
102,0.973,-0.040725
102,0.974,-0.022685
102,0.975,-0.001886
102,0.976,0.039612
102,0.977,0.089969
102,0.978,0.124652
102,0.979,0.131843
102,0.98,0.122167
102,0.981,0.097634
102,0.982,0.02666
102,0.983,-0.10418
102,0.984,-0.235297
102,0.985,-0.300417
102,0.986,-0.317129
102,0.987,-0.346861
102,0.988,-0.394164
102,0.989,-0.394773
102,0.99,-0.303466
102,0.991,-0.158235
102,0.992,-0.038562
102,0.993,0.013867
102,0.994,0.015502
102,0.995,0.005197
102,0.996,0.0159
102,0.997,0.059704
102,0.998,0.113657
102,0.999,0.144301
102,1.0,0.144342
102,1.001,0.112167
102,1.002,0.023625
102,1.003,-0.10951
102,1.004,-0.175488
102,1.005,-0.048567
102,1.006,0.255895
102,1.007,0.533777
102,1.008,0.530186
102,1.009,0.227066
102,1.01,-0.098359
102,1.011,-0.213079
102,1.012,-0.1403
102,1.013,-0.011152
102,1.014,0.090248
102,1.015,0.136631
102,1.016,0.132747
102,1.017,0.103775
102,1.018,0.079338
102,1.019,0.0743
102,1.02,0.081207
102,1.021,0.070313
102,1.022,0.0015
102,1.023,-0.117635
102,1.024,-0.194721
102,1.025,-0.154959
102,1.026,-0.06422
102,1.027,-0.066845
102,1.028,-0.207856
102,1.029,-0.374171
102,1.03,-0.419993
102,1.031,-0.310779
102,1.032,-0.122512
102,1.033,0.064128
102,1.034,0.223666
102,1.035,0.3568
102,1.036,0.440547
102,1.037,0.418791
102,1.038,0.263537
102,1.039,0.045618
102,1.04,-0.103398
102,1.041,-0.118677
102,1.042,-0.059521
102,1.043,-0.01997
102,1.044,-0.038702
102,1.045,-0.124747
102,1.046,-0.270136
102,1.047,-0.403091
102,1.048,-0.424807
102,1.049,-0.314471
102,1.05,-0.14848
102,1.051,-0.024908
102,1.052,0.006792
102,1.053,-0.029453
102,1.054,-0.057262
102,1.055,-0.013528
102,1.056,0.084452
102,1.057,0.147785
102,1.058,0.111105
102,1.059,0.008787
102,1.06,-0.061539
102,1.061,-0.053031
102,1.062,-0.019252
102,1.063,-0.020576
102,1.064,-0.033707
102,1.065,0.003088
102,1.066,0.119055
102,1.067,0.268573
102,1.068,0.318314
102,1.069,0.200397
102,1.07,0.036827
102,1.071,-0.03738
102,1.072,-0.031174
102,1.073,-0.005049
102,1.074,0.031244
102,1.075,0.105819
102,1.076,0.21665
102,1.077,0.294314
102,1.078,0.261237
102,1.079,0.129374
102,1.08,0.001596
102,1.081,-0.049421
102,1.082,-0.060784
102,1.083,-0.099149
102,1.084,-0.173267
102,1.085,-0.271945
102,1.086,-0.396262
102,1.087,-0.509729
102,1.088,-0.534852
102,1.089,-0.434095
102,1.09,-0.256018
102,1.091,-0.092645
102,1.092,-0.005611
102,1.093,0.016967
102,1.094,0.046202
102,1.095,0.140056
102,1.096,0.265495
102,1.097,0.319771
102,1.098,0.247826
102,1.099,0.106868
102,1.1,0.001902
102,1.101,-0.029675
102,1.102,-0.0481
102,1.103,-0.113807
102,1.104,-0.215109
102,1.105,-0.324463
102,1.106,-0.439744
102,1.107,-0.531387
102,1.108,-0.533584
102,1.109,-0.418258
102,1.11,-0.234629
102,1.111,-0.07228
102,1.112,0.003875
102,1.113,-0.003661
102,1.114,-0.030671
102,1.115,-0.005054
102,1.116,0.081462
102,1.117,0.159661
102,1.118,0.162353
102,1.119,0.103618
102,1.12,0.052646
102,1.121,0.035292
102,1.122,0.000798
102,1.123,-0.093851
102,1.124,-0.222373
102,1.125,-0.348433
102,1.126,-0.4654
102,1.127,-0.543684
102,1.128,-0.525287
102,1.129,-0.392853
102,1.13,-0.199184
102,1.131,-0.027725
102,1.132,0.066283
102,1.133,0.085168
102,1.134,0.075705
102,1.135,0.090224
102,1.136,0.140205
102,1.137,0.183948
102,1.138,0.175999
102,1.139,0.124412
102,1.14,0.078638
102,1.141,0.055621
102,1.142,0.009975
102,1.143,-0.092213
102,1.144,-0.218506
102,1.145,-0.329945
102,1.146,-0.422809
102,1.147,-0.481831
102,1.148,-0.465524
102,1.149,-0.355084
102,1.15,-0.186606
102,1.151,-0.027587
102,1.152,0.074605
102,1.153,0.118808
102,1.154,0.137662
102,1.155,0.165163
102,1.156,0.203551
102,1.157,0.221484
102,1.158,0.191564
102,1.159,0.127139
102,1.16,0.071821
102,1.161,0.040715
102,1.162,-0.006847
102,1.163,-0.100737
102,1.164,-0.209129
102,1.165,-0.298621
102,1.166,-0.376109
102,1.167,-0.438733
102,1.168,-0.446974
102,1.169,-0.368306
102,1.17,-0.221857
102,1.171,-0.06437
102,1.172,0.062752
102,1.173,0.160695
102,1.174,0.255195
102,1.175,0.355673
102,1.176,0.42816
102,1.177,0.420127
102,1.178,0.317956
102,1.179,0.169644
102,1.18,0.047306
102,1.181,-0.020194
102,1.182,-0.070576
102,1.183,-0.134999
102,1.184,-0.181958
102,1.185,-0.18754
102,1.186,-0.196009
102,1.187,-0.255283
102,1.188,-0.339613
102,1.189,-0.371738
102,1.19,-0.306503
102,1.191,-0.172112
102,1.192,-0.031218
102,1.193,0.078739
102,1.194,0.157886
102,1.195,0.214133
102,1.196,0.241183
102,1.197,0.224723
102,1.198,0.162502
102,1.199,0.077509
102,1.2,0.009657
102,1.201,-0.022945
102,1.202,-0.050206
102,1.203,-0.095584
102,1.204,-0.128724
102,1.205,-0.136661
102,1.206,-0.178047
102,1.207,-0.295671
102,1.208,-0.428291
102,1.209,-0.465002
102,1.21,-0.364946
102,1.211,-0.196554
102,1.212,-0.066807
102,1.213,-0.019757
102,1.214,-0.010085
102,1.215,0.024251
102,1.216,0.089727
102,1.217,0.144193
102,1.218,0.146956
102,1.219,0.098678
102,1.22,0.042369
102,1.221,0.007347
102,1.222,-0.031114
102,1.223,-0.084005
102,1.224,-0.07556
102,1.225,0.090808
102,1.226,0.415904
102,1.227,0.733225
102,1.228,0.768683
102,1.229,0.4542
102,1.23,0.070316
102,1.231,-0.118259
102,1.232,-0.124408
102,1.233,-0.071114
102,1.234,-0.015947
102,1.235,0.044119
102,1.236,0.108471
102,1.237,0.142779
102,1.238,0.114751
102,1.239,0.043467
102,1.24,-0.013817
102,1.241,-0.028037
102,1.242,-0.032146
102,1.243,-0.064461
102,1.244,-0.114675
102,1.245,-0.172012
102,1.246,-0.262405
102,1.247,-0.388065
102,1.248,-0.483117
102,1.249,-0.466103
102,1.25,-0.324928
102,1.251,-0.136408
102,1.252,0.00137
102,1.253,0.053118
102,1.254,0.059894
102,1.255,0.078084
102,1.256,0.116936
102,1.257,0.135746
102,1.258,0.101866
102,1.259,0.037186
102,1.26,-0.006709
102,1.261,-0.012085
102,1.262,-0.018128
102,1.263,-0.051247
102,1.264,-0.056429
102,1.265,0.049544
102,1.266,0.285671
102,1.267,0.53417
102,1.268,0.558513
102,1.269,0.288707
102,1.27,-0.016906
102,1.271,-0.120807
102,1.272,-0.071445
102,1.273,-0.019053
102,1.274,-0.023932
102,1.275,-0.065001
102,1.276,-0.100361
102,1.277,-0.105344
102,1.278,-0.087824
102,1.279,-0.069625
102,1.28,-0.045995
102,1.281,0.010568
102,1.282,0.096612
102,1.283,0.173664
102,1.284,0.21075
102,1.285,0.202162
102,1.286,0.180381
102,1.287,0.163451
102,1.288,0.082003
102,1.289,-0.080727
102,1.29,-0.175125
102,1.291,-0.100048
102,1.292,0.05139
102,1.293,0.146062
102,1.294,0.141091
102,1.295,0.061523
102,1.296,-0.045603
102,1.297,-0.125998
102,1.298,-0.13823
102,1.299,-0.082795
102,1.3,0.004761
102,1.301,0.074545
102,1.302,0.075325
102,1.303,0.010609
102,1.304,-0.022401
102,1.305,0.08798
102,1.306,0.359813
102,1.307,0.659731
102,1.308,0.750354
102,1.309,0.553847
102,1.31,0.278796
102,1.311,0.112498
102,1.312,0.020973
102,1.313,-0.067927
102,1.314,-0.122424
102,1.315,-0.087835
102,1.316,-0.003405
102,1.317,0.024872
102,1.318,-0.047144
102,1.319,-0.1503
102,1.32,-0.175323
102,1.321,-0.086832
102,1.322,0.040418
102,1.323,0.109042
102,1.324,0.079475
102,1.325,-0.030391
102,1.326,-0.133031
102,1.327,-0.12461
102,1.328,-0.034463
102,1.329,0.033043
102,1.33,0.072577
102,1.331,0.10336
102,1.332,0.070048
102,1.333,-0.055977
102,1.334,-0.20244
102,1.335,-0.266812
102,1.336,-0.219633
102,1.337,-0.1268
102,1.338,-0.074561
102,1.339,-0.0747
102,1.34,-0.058414
102,1.341,0.021209
102,1.342,0.11855
102,1.343,0.152358
102,1.344,0.067686
102,1.345,-0.166411
102,1.346,-0.503025
102,1.347,-0.763036
102,1.348,-0.761848
102,1.349,-0.492668
102,1.35,-0.131311
102,1.351,0.104846
102,1.352,0.093439
102,1.353,-0.12541
102,1.354,-0.385455
102,1.355,-0.530584
102,1.356,-0.522158
102,1.357,-0.417677
102,1.358,-0.286316
102,1.359,-0.150985
102,1.36,0.005124
102,1.361,0.175851
102,1.362,0.298518
102,1.363,0.30169
102,1.364,0.141997
102,1.365,-0.194575
102,1.366,-0.616867
102,1.367,-0.892231
102,1.368,-0.825305
102,1.369,-0.452895
102,1.37,-0.011691
102,1.371,0.239369
102,1.372,0.169785
102,1.373,-0.15114
102,1.374,-0.504741
102,1.375,-0.703918
102,1.376,-0.714991
102,1.377,-0.597557
102,1.378,-0.407503
102,1.379,-0.172734
102,1.38,0.085545
102,1.381,0.318887
102,1.382,0.450047
102,1.383,0.429871
102,1.384,0.274615
102,1.385,0.061288
102,1.386,-0.050661
102,1.387,0.065312
102,1.388,0.287631
102,1.389,0.405832
102,1.39,0.414036
102,1.391,0.370593
102,1.392,0.220219
102,1.393,-0.051729
102,1.394,-0.309941
102,1.395,-0.41716
102,1.396,-0.378926
102,1.397,-0.286551
102,1.398,-0.192111
102,1.399,-0.080158
102,1.4,0.075868
102,1.401,0.251486
102,1.402,0.370785
102,1.403,0.383313
102,1.404,0.319227
102,1.405,0.269355
102,1.406,0.358966
102,1.407,0.605018
102,1.408,0.765214
102,1.409,0.641872
102,1.41,0.405004
102,1.411,0.280904
102,1.412,0.242907
102,1.413,0.194061
102,1.414,0.156704
102,1.415,0.205348
102,1.416,0.329426
102,1.417,0.412325
102,1.418,0.351178
102,1.419,0.17261
102,1.42,0.001521
102,1.421,-0.074641
102,1.422,-0.063811
102,1.423,0.037019
102,1.424,0.335084
102,1.425,0.935873
102,1.426,1.757565
102,1.427,2.396303
102,1.428,2.271785
102,1.429,1.312862
102,1.43,0.237953
102,1.431,-0.287236
102,1.432,-0.259419
102,1.433,0.021891
102,1.434,0.362331
102,1.435,0.695058
102,1.436,0.945699
102,1.437,0.980342
102,1.438,0.726156
102,1.439,0.279772
102,1.44,-0.151528
102,1.441,-0.408716
102,1.442,-0.477531
102,1.443,-0.420993
102,1.444,-0.278286
102,1.445,-0.085665
102,1.446,0.080854
102,1.447,0.121301
102,1.448,-0.035503
102,1.449,-0.306519
102,1.45,-0.464227
102,1.451,-0.405233
102,1.452,-0.252494
102,1.453,-0.149679
102,1.454,-0.124067
102,1.455,-0.13491
102,1.456,-0.145982
102,1.457,-0.145281
102,1.458,-0.140629
102,1.459,-0.145058
102,1.46,-0.147307
102,1.461,-0.126489
102,1.462,-0.099359
102,1.463,-0.088611
102,1.464,-0.066769
102,1.465,0.012249
102,1.466,0.161656
102,1.467,0.304244
102,1.468,0.267309
102,1.469,0.023263
102,1.47,-0.184083
102,1.471,-0.17377
102,1.472,-0.039988
102,1.473,0.057429
102,1.474,0.070634
102,1.475,0.037684
102,1.476,0.007013
102,1.477,-0.005576
102,1.478,-0.017592
102,1.479,-0.043455
102,1.48,-0.059135
102,1.481,-0.037682
102,1.482,-0.007228
102,1.483,-0.018123
102,1.484,-0.093876
102,1.485,-0.255972
102,1.486,-0.513784
102,1.487,-0.790224
102,1.488,-0.928582
102,1.489,-0.81643
102,1.49,-0.495073
102,1.491,-0.141022
102,1.492,0.068959
102,1.493,0.085227
102,1.494,-0.011178
102,1.495,-0.105103
102,1.496,-0.133677
102,1.497,-0.105281
102,1.498,-0.061308
102,1.499,-0.021285
102,1.5,0.030471
102,1.501,0.095709
102,1.502,0.123182
102,1.503,0.049847
102,1.504,-0.153618
102,1.505,-0.486777
102,1.506,-0.880227
102,1.507,-1.159718
102,1.508,-1.153322
102,1.509,-0.838564
102,1.51,-0.361343
102,1.511,0.0574
102,1.512,0.248712
102,1.513,0.184626
102,1.514,-0.037044
102,1.515,-0.277096
102,1.516,-0.416657
102,1.517,-0.396452
102,1.518,-0.244876
102,1.519,-0.044033
102,1.52,0.135318
102,1.521,0.244598
102,1.522,0.244688
102,1.523,0.147012
102,1.524,0.044067
102,1.525,0.052233
102,1.526,0.241051
102,1.527,0.522704
102,1.528,0.610726
102,1.529,0.377512
102,1.53,0.102881
102,1.531,0.053829
102,1.532,0.154175
102,1.533,0.211961
102,1.534,0.154266
102,1.535,0.024074
102,1.536,-0.092052
102,1.537,-0.12609
102,1.538,-0.07518
102,1.539,0.005773
102,1.54,0.071668
102,1.541,0.120083
102,1.542,0.147222
102,1.543,0.124758
102,1.544,0.030581
102,1.545,-0.094625
102,1.546,-0.08677
102,1.547,0.167957
102,1.548,0.454827
102,1.549,0.494093
102,1.55,0.359649
102,1.551,0.255469
102,1.552,0.192917
102,1.553,0.104355
102,1.554,0.008388
102,1.555,-0.016365
102,1.556,0.054794
102,1.557,0.139253
102,1.558,0.133226
102,1.559,0.037612
102,1.56,-0.044849
102,1.561,-0.041566
102,1.562,0.012589
102,1.563,0.04985
102,1.564,0.051225
102,1.565,0.05406
102,1.566,0.162418
102,1.567,0.411411
102,1.568,0.578258
102,1.569,0.460288
102,1.57,0.217467
102,1.571,0.08792
102,1.572,0.068816
102,1.573,0.064217
102,1.574,0.068503
102,1.575,0.131876
102,1.576,0.246673
102,1.577,0.318055
102,1.578,0.26006
102,1.579,0.099253
102,1.58,-0.044924
102,1.581,-0.088385
102,1.582,-0.059308
102,1.583,-0.032491
102,1.584,-0.057338
102,1.585,-0.150629
102,1.586,-0.252791
102,1.587,-0.265499
102,1.588,-0.209169
102,1.589,-0.16674
102,1.59,-0.113213
102,1.591,-0.004806
102,1.592,0.103683
102,1.593,0.154339
102,1.594,0.177436
102,1.595,0.242116
102,1.596,0.35053
102,1.597,0.408212
102,1.598,0.326344
102,1.599,0.136858
102,1.6,-0.029367
102,1.601,-0.08031
102,1.602,-0.045176
102,1.603,-0.012509
102,1.604,-0.06611
102,1.605,-0.278952
102,1.606,-0.631521
102,1.607,-0.945019
102,1.608,-1.013865
102,1.609,-0.79257
102,1.61,-0.411961
102,1.611,-0.060116
102,1.612,0.131603
102,1.613,0.149939
102,1.614,0.094065
102,1.615,0.089324
102,1.616,0.170335
102,1.617,0.247819
102,1.618,0.219537
102,1.619,0.100163
102,1.62,0.003084
102,1.621,0.002286
102,1.622,0.05744
102,1.623,0.079991
102,1.624,-0.008324
102,1.625,-0.272488
102,1.626,-0.680142
102,1.627,-1.035168
